,SKU,FAMILY,DAY,QTY,TO
148638,ITEM-1259,FAMILY-7,11,3,10.44
148639,ITEM-1260,FAMILY-7,11,5,29.900000000000002
148640,ITEM-1261,FAMILY-7,11,1,3.18
148641,ITEM-1262,FAMILY-7,11,0,0.0
148642,ITEM-1263,FAMILY-7,11,0,0.0
148643,ITEM-1264,FAMILY-7,11,1,3.68
148644,ITEM-1265,FAMILY-7,11,0,0.0
148645,ITEM-1266,FAMILY-7,11,0,0.0
148646,ITEM-1267,FAMILY-7,11,0,0.0
148647,ITEM-1268,FAMILY-7,11,4,5.92
148648,ITEM-1269,FAMILY-7,11,0,0.0
148649,ITEM-1270,FAMILY-7,11,2,3.96
148650,ITEM-1271,FAMILY-7,11,2,3.96
148651,ITEM-1272,FAMILY-7,11,4,10.0
148652,ITEM-1273,FAMILY-7,11,0,0.0
148653,ITEM-1274,FAMILY-7,11,14,20.72
148654,ITEM-1275,FAMILY-7,11,1,2.38
148655,ITEM-1276,FAMILY-7,11,1,4.28
148656,ITEM-1277,FAMILY-7,11,1,4.48
148657,ITEM-1278,FAMILY-7,11,3,8.040000000000001
148658,ITEM-1279,FAMILY-7,11,3,11.34
148659,ITEM-1280,FAMILY-7,11,0,0.0
148660,ITEM-1281,FAMILY-7,11,6,11.879999999999999
148661,ITEM-1282,FAMILY-7,11,0,0.0
148662,ITEM-1283,FAMILY-7,11,4,19.92
148663,ITEM-1284,FAMILY-7,11,5,10.0
148664,ITEM-1285,FAMILY-7,11,0,0.0
148665,ITEM-1286,FAMILY-7,11,1,4.98
148666,ITEM-1287,FAMILY-7,11,0,0.0
148667,ITEM-1288,FAMILY-7,11,2,10.52
148668,ITEM-1289,FAMILY-7,11,0,0.0
148669,ITEM-1290,FAMILY-7,11,0,0.0
148670,ITEM-1291,FAMILY-7,11,0,0.0
148671,ITEM-1292,FAMILY-7,11,0,0.0
148672,ITEM-1293,FAMILY-7,11,0,0.0
148673,ITEM-1294,FAMILY-7,11,3,8.34
148674,ITEM-1295,FAMILY-7,11,1,1.0
148675,ITEM-1296,FAMILY-7,11,0,0.0
148676,ITEM-1297,FAMILY-7,11,1,1.98
148677,ITEM-1298,FAMILY-7,11,3,7.4399999999999995
148678,ITEM-1299,FAMILY-7,11,3,2.64
148679,ITEM-1300,FAMILY-7,11,1,19.48
148680,ITEM-1301,FAMILY-7,11,2,9.06
148681,ITEM-1302,FAMILY-7,11,0,0.0
148682,ITEM-1303,FAMILY-7,11,0,0.0
148683,ITEM-1304,FAMILY-7,11,0,0.0
148684,ITEM-1305,FAMILY-7,11,6,23.28
148685,ITEM-1306,FAMILY-7,11,8,23.84
148686,ITEM-1307,FAMILY-7,11,0,0.0
148687,ITEM-1308,FAMILY-7,11,4,11.92
148688,ITEM-1309,FAMILY-7,11,0,0.0
148689,ITEM-1310,FAMILY-7,11,2,4.94
148690,ITEM-1311,FAMILY-7,11,6,7.5
148691,ITEM-1312,FAMILY-7,11,150,150.0
148692,ITEM-1313,FAMILY-7,11,8,8.0
148693,ITEM-1314,FAMILY-7,11,7,21.0
148694,ITEM-1315,FAMILY-7,11,1,1.0
148695,ITEM-1316,FAMILY-7,11,2,7.0
148696,ITEM-1317,FAMILY-7,11,1,4.53
148697,ITEM-1318,FAMILY-7,11,5,7.4
148698,ITEM-1319,FAMILY-7,11,0,0.0
148699,ITEM-1320,FAMILY-7,11,5,12.350000000000001
148700,ITEM-1321,FAMILY-7,11,3,2.64
148701,ITEM-1322,FAMILY-7,11,0,0.0
148702,ITEM-1323,FAMILY-7,11,0,0.0
148703,ITEM-1324,FAMILY-7,11,0,0.0
148704,ITEM-1325,FAMILY-7,11,0,0.0
148705,ITEM-1326,FAMILY-7,11,6,11.879999999999999
148706,ITEM-1327,FAMILY-7,11,1,1.97
148707,ITEM-1328,FAMILY-7,11,0,0.0
148708,ITEM-1329,FAMILY-7,11,3,4.14
148709,ITEM-1330,FAMILY-7,11,16,20.0
148710,ITEM-1331,FAMILY-7,11,0,0.0
148711,ITEM-1332,FAMILY-7,11,16,20.0
148712,ITEM-1333,FAMILY-7,11,2,6.56
148713,ITEM-1334,FAMILY-7,11,0,0.0
148714,ITEM-1335,FAMILY-7,11,0,0.0
148715,ITEM-1336,FAMILY-7,11,4,7.92
148716,ITEM-1337,FAMILY-7,11,0,0.0
148717,ITEM-1338,FAMILY-7,11,2,11.96
148718,ITEM-1339,FAMILY-7,11,2,7.56
148719,ITEM-1340,FAMILY-7,11,2,3.96
148720,ITEM-1341,FAMILY-7,11,1,2.98
148721,ITEM-1342,FAMILY-7,11,1,1.98
148722,ITEM-1343,FAMILY-7,11,0,0.0
148723,ITEM-1344,FAMILY-7,11,13,19.24
148724,ITEM-1345,FAMILY-7,11,0,0.0
148725,ITEM-1346,FAMILY-7,11,0,0.0
148726,ITEM-1347,FAMILY-7,11,25,25.0
148727,ITEM-1348,FAMILY-7,11,2,5.0
148728,ITEM-1349,FAMILY-7,11,11,44.0
148729,ITEM-1350,FAMILY-7,11,9,13.32
163018,ITEM-901,FAMILY-5,12,1,2.0
163019,ITEM-902,FAMILY-5,12,3,5.04
163020,ITEM-903,FAMILY-5,12,3,5.91
163021,ITEM-904,FAMILY-5,12,1,3.97
163022,ITEM-905,FAMILY-5,12,0,0.0
163023,ITEM-906,FAMILY-5,12,1,7.97
163024,ITEM-907,FAMILY-5,12,2,17.94
163025,ITEM-908,FAMILY-5,12,3,26.64
163026,ITEM-909,FAMILY-5,12,6,17.28
163027,ITEM-910,FAMILY-5,12,0,0.0
163028,ITEM-911,FAMILY-5,12,2,15.94
163029,ITEM-912,FAMILY-5,12,2,4.76
163030,ITEM-913,FAMILY-5,12,1,3.97
163031,ITEM-914,FAMILY-5,12,2,4.36
163032,ITEM-915,FAMILY-5,12,0,0.0
163033,ITEM-916,FAMILY-5,12,2,7.94
163034,ITEM-917,FAMILY-5,12,0,0.0
163035,ITEM-918,FAMILY-5,12,1,2.0
163036,ITEM-919,FAMILY-5,12,1,2.0
163037,ITEM-920,FAMILY-5,12,0,0.0
163038,ITEM-921,FAMILY-5,12,0,0.0
163039,ITEM-922,FAMILY-5,12,0,0.0
163040,ITEM-923,FAMILY-5,12,3,7.14
163041,ITEM-924,FAMILY-5,12,2,4.76
163042,ITEM-925,FAMILY-5,12,0,0.0
163043,ITEM-926,FAMILY-5,12,0,0.0
163044,ITEM-927,FAMILY-5,12,3,8.82
163045,ITEM-928,FAMILY-5,12,4,4.0
163046,ITEM-929,FAMILY-5,12,0,0.0
163047,ITEM-930,FAMILY-5,12,0,0.0
163048,ITEM-931,FAMILY-5,12,2,3.96
163049,ITEM-932,FAMILY-5,12,0,0.0
163050,ITEM-933,FAMILY-5,12,0,0.0
163051,ITEM-934,FAMILY-5,12,1,2.58
163052,ITEM-935,FAMILY-5,12,2,5.96
163053,ITEM-936,FAMILY-5,12,2,6.86
163054,ITEM-937,FAMILY-5,12,2,4.46
163055,ITEM-938,FAMILY-5,12,3,8.19
163056,ITEM-939,FAMILY-5,12,1,6.98
163057,ITEM-940,FAMILY-5,12,0,0.0
163058,ITEM-941,FAMILY-5,12,0,0.0
163059,ITEM-942,FAMILY-5,12,6,3.84
163060,ITEM-943,FAMILY-5,12,2,13.96
163061,ITEM-944,FAMILY-5,12,7,17.5
163062,ITEM-945,FAMILY-5,12,1,3.68
163063,ITEM-946,FAMILY-5,12,2,4.92
163064,ITEM-947,FAMILY-5,12,18,202.32
163065,ITEM-948,FAMILY-5,12,3,15.36
163066,ITEM-949,FAMILY-5,12,1,2.68
163067,ITEM-950,FAMILY-5,12,4,17.0
163068,ITEM-951,FAMILY-5,12,0,0.0
163069,ITEM-952,FAMILY-5,12,0,0.0
163070,ITEM-953,FAMILY-5,12,1,3.25
163071,ITEM-954,FAMILY-5,12,1,2.34
163072,ITEM-955,FAMILY-5,12,0,0.0
163073,ITEM-956,FAMILY-5,12,1,2.98
163074,ITEM-957,FAMILY-5,12,2,5.46
163075,ITEM-958,FAMILY-5,12,2,5.96
163076,ITEM-959,FAMILY-5,12,2,5.0
163077,ITEM-960,FAMILY-5,12,2,23.56
163078,ITEM-961,FAMILY-5,12,0,0.0
163079,ITEM-962,FAMILY-5,12,4,9.12
163080,ITEM-963,FAMILY-5,12,0,0.0
163081,ITEM-964,FAMILY-5,12,8,55.84
163082,ITEM-965,FAMILY-5,12,0,0.0
163083,ITEM-966,FAMILY-5,12,1,5.98
163084,ITEM-967,FAMILY-5,12,2,13.68
163085,ITEM-968,FAMILY-5,12,1,1.88
163086,ITEM-969,FAMILY-5,12,1,4.96
163087,ITEM-970,FAMILY-5,12,6,16.38
163088,ITEM-971,FAMILY-5,12,0,0.0
163089,ITEM-972,FAMILY-5,12,0,0.0
163090,ITEM-973,FAMILY-5,12,0,0.0
163091,ITEM-974,FAMILY-5,12,0,0.0
163092,ITEM-975,FAMILY-5,12,1,6.84
163093,ITEM-976,FAMILY-5,12,0,0.0
163094,ITEM-977,FAMILY-5,12,1,9.38
163095,ITEM-978,FAMILY-5,12,2,7.36
163096,ITEM-979,FAMILY-5,12,0,0.0
163097,ITEM-980,FAMILY-5,12,2,5.16
163098,ITEM-981,FAMILY-5,12,2,11.96
163099,ITEM-982,FAMILY-5,12,0,0.0
163100,ITEM-983,FAMILY-5,12,0,0.0
163101,ITEM-984,FAMILY-5,12,1,2.98
163102,ITEM-985,FAMILY-5,12,3,28.14
163103,ITEM-986,FAMILY-5,12,1,6.48
163104,ITEM-987,FAMILY-5,12,2,8.5
163105,ITEM-988,FAMILY-5,12,2,5.0
163106,ITEM-989,FAMILY-5,12,0,0.0
163107,ITEM-990,FAMILY-5,12,0,0.0
163108,ITEM-991,FAMILY-5,12,1,6.98
163109,ITEM-992,FAMILY-5,12,7,48.86
163110,ITEM-993,FAMILY-5,12,4,7.92
163111,ITEM-994,FAMILY-5,12,2,3.96
163112,ITEM-995,FAMILY-5,12,1,2.98
163113,ITEM-996,FAMILY-5,12,0,0.0
163114,ITEM-997,FAMILY-5,12,0,0.0
163115,ITEM-998,FAMILY-5,12,0,0.0
163116,ITEM-999,FAMILY-5,12,0,0.0
163117,ITEM-1000,FAMILY-5,12,0,0.0
163118,ITEM-1001,FAMILY-5,12,2,6.0
163119,ITEM-1002,FAMILY-5,12,0,0.0
163120,ITEM-1003,FAMILY-5,12,0,0.0
163121,ITEM-1004,FAMILY-5,12,0,0.0
163122,ITEM-1005,FAMILY-5,12,3,9.0
163123,ITEM-1006,FAMILY-5,12,1,6.98
163124,ITEM-1007,FAMILY-5,12,0,0.0
163125,ITEM-1008,FAMILY-5,12,0,0.0
163126,ITEM-1009,FAMILY-5,12,3,5.9399999999999995
163127,ITEM-1010,FAMILY-5,12,1,6.98
163128,ITEM-1011,FAMILY-5,12,9,24.57
163129,ITEM-1012,FAMILY-5,12,0,0.0
163130,ITEM-1013,FAMILY-6,12,5,13.65
163131,ITEM-1014,FAMILY-6,12,0,0.0
163132,ITEM-1015,FAMILY-6,12,1,1.52
163133,ITEM-1016,FAMILY-6,12,1,3.68
163134,ITEM-1017,FAMILY-6,12,1,2.62
163135,ITEM-1018,FAMILY-6,12,0,0.0
163136,ITEM-1019,FAMILY-6,12,0,0.0
163137,ITEM-1020,FAMILY-6,12,0,0.0
163138,ITEM-1021,FAMILY-6,12,3,7.02
163139,ITEM-1022,FAMILY-6,12,0,0.0
163140,ITEM-1023,FAMILY-6,12,4,11.92
163141,ITEM-1024,FAMILY-6,12,1,8.24
163142,ITEM-1025,FAMILY-6,12,0,0.0
163143,ITEM-1026,FAMILY-6,12,0,0.0
163144,ITEM-1027,FAMILY-6,12,8,19.04
163145,ITEM-1028,FAMILY-6,12,2,3.96
163146,ITEM-1029,FAMILY-6,12,0,0.0
163147,ITEM-1030,FAMILY-6,12,2,5.96
163148,ITEM-1031,FAMILY-6,12,3,7.5
163149,ITEM-1032,FAMILY-6,12,5,14.9
163150,ITEM-1033,FAMILY-6,12,0,0.0
163151,ITEM-1034,FAMILY-6,12,2,13.96
163152,ITEM-1035,FAMILY-6,12,0,0.0
163153,ITEM-1036,FAMILY-6,12,0,0.0
163154,ITEM-1037,FAMILY-6,12,1,2.98
163155,ITEM-1038,FAMILY-6,12,4,39.52
163156,ITEM-1039,FAMILY-6,12,3,3.24
163157,ITEM-1040,FAMILY-6,12,0,0.0
163158,ITEM-1041,FAMILY-6,12,3,3.24
163159,ITEM-1042,FAMILY-6,12,1,6.84
163160,ITEM-1043,FAMILY-6,12,2,13.96
163161,ITEM-1044,FAMILY-6,12,0,0.0
163162,ITEM-1045,FAMILY-6,12,3,12.54
163163,ITEM-1046,FAMILY-6,12,0,0.0
163164,ITEM-1047,FAMILY-6,12,0,0.0
163165,ITEM-1048,FAMILY-6,12,0,0.0
163166,ITEM-1049,FAMILY-6,12,1,1.98
163167,ITEM-1050,FAMILY-6,12,0,0.0
163168,ITEM-1051,FAMILY-6,12,0,0.0
163169,ITEM-1052,FAMILY-6,12,0,0.0
163170,ITEM-1053,FAMILY-6,12,5,12.5
163171,ITEM-1054,FAMILY-6,12,0,0.0
163172,ITEM-1055,FAMILY-6,12,0,0.0
163173,ITEM-1056,FAMILY-6,12,0,0.0
163174,ITEM-1057,FAMILY-6,12,1,2.28
163175,ITEM-1058,FAMILY-6,12,9,35.82
163176,ITEM-1059,FAMILY-6,12,0,0.0
163177,ITEM-1060,FAMILY-6,12,0,0.0
163178,ITEM-1061,FAMILY-6,12,0,0.0
163179,ITEM-1062,FAMILY-6,12,2,4.68
163180,ITEM-1063,FAMILY-6,12,1,2.5
163181,ITEM-1064,FAMILY-6,12,0,0.0
163182,ITEM-1065,FAMILY-6,12,19,104.12
163183,ITEM-1066,FAMILY-6,12,1,3.0
163184,ITEM-1067,FAMILY-6,12,4,8.32
163185,ITEM-1068,FAMILY-6,12,2,13.96
163186,ITEM-1069,FAMILY-6,12,0,0.0
163187,ITEM-1070,FAMILY-6,12,0,0.0
163188,ITEM-1071,FAMILY-6,12,3,5.9399999999999995
163189,ITEM-1072,FAMILY-6,12,0,0.0
163190,ITEM-1073,FAMILY-6,12,1,3.25
163191,ITEM-1074,FAMILY-6,12,0,0.0
163192,ITEM-1075,FAMILY-6,12,2,13.96
163193,ITEM-1076,FAMILY-6,12,3,7.38
163194,ITEM-1077,FAMILY-6,12,24,71.52
163195,ITEM-1078,FAMILY-6,12,0,0.0
163196,ITEM-1079,FAMILY-6,12,1,6.84
163197,ITEM-1080,FAMILY-6,12,0,0.0
163198,ITEM-1081,FAMILY-6,12,2,3.04
163199,ITEM-1082,FAMILY-6,12,3,10.44
163200,ITEM-1083,FAMILY-6,12,0,0.0
163201,ITEM-1084,FAMILY-6,12,4,10.0
163202,ITEM-1085,FAMILY-6,12,0,0.0
163203,ITEM-1086,FAMILY-6,12,3,10.74
163204,ITEM-1087,FAMILY-6,12,2,2.68
163205,ITEM-1088,FAMILY-6,12,3,35.339999999999996
163206,ITEM-1089,FAMILY-6,12,2,8.5
163207,ITEM-1090,FAMILY-6,12,0,0.0
163208,ITEM-1091,FAMILY-6,12,4,8.92
163209,ITEM-1092,FAMILY-6,12,0,0.0
163210,ITEM-1093,FAMILY-6,12,2,7.76
163211,ITEM-1094,FAMILY-6,12,0,0.0
163212,ITEM-1095,FAMILY-6,12,0,0.0
163213,ITEM-1096,FAMILY-6,12,0,0.0
163214,ITEM-1097,FAMILY-6,12,6,16.38
163215,ITEM-1098,FAMILY-6,12,1,2.5
163216,ITEM-1099,FAMILY-6,12,0,0.0
163217,ITEM-1100,FAMILY-6,12,0,0.0
163218,ITEM-1101,FAMILY-6,12,0,0.0
163219,ITEM-1102,FAMILY-6,12,0,0.0
163220,ITEM-1103,FAMILY-6,12,1,3.25
163221,ITEM-1104,FAMILY-6,12,2,2.16
163222,ITEM-1105,FAMILY-6,12,0,0.0
163223,ITEM-1106,FAMILY-6,12,1,3.18
163224,ITEM-1107,FAMILY-6,12,0,0.0
163225,ITEM-1108,FAMILY-6,12,0,0.0
163226,ITEM-1109,FAMILY-6,12,0,0.0
163227,ITEM-1110,FAMILY-6,12,3,12.75
163228,ITEM-1111,FAMILY-6,12,1,3.0
163229,ITEM-1112,FAMILY-6,12,0,0.0
163230,ITEM-1113,FAMILY-6,12,0,0.0
163231,ITEM-1114,FAMILY-6,12,0,0.0
163232,ITEM-1115,FAMILY-6,12,10,22.3
163233,ITEM-1116,FAMILY-6,12,0,0.0
163234,ITEM-1117,FAMILY-6,12,0,0.0
163235,ITEM-1118,FAMILY-6,12,5,14.399999999999999
163236,ITEM-1119,FAMILY-6,12,1,2.5
163237,ITEM-1120,FAMILY-6,12,5,11.15
163238,ITEM-1121,FAMILY-6,12,3,8.64
163239,ITEM-1122,FAMILY-6,12,5,11.15
163240,ITEM-1123,FAMILY-6,12,24,15.36
163241,ITEM-1124,FAMILY-6,12,0,0.0
163242,ITEM-1125,FAMILY-6,12,1,2.32
163243,ITEM-1126,FAMILY-6,12,0,0.0
163244,ITEM-1127,FAMILY-6,12,3,20.94
163245,ITEM-1128,FAMILY-6,12,0,0.0
163246,ITEM-1129,FAMILY-6,12,7,16.66
163247,ITEM-1130,FAMILY-6,12,0,0.0
163248,ITEM-1131,FAMILY-6,12,2,4.46
163249,ITEM-1132,FAMILY-6,12,0,0.0
163250,ITEM-1133,FAMILY-6,12,3,5.9399999999999995
163251,ITEM-1134,FAMILY-6,12,2,6.44
163252,ITEM-1135,FAMILY-6,12,0,0.0
163253,ITEM-1136,FAMILY-6,12,0,0.0
163254,ITEM-1137,FAMILY-6,12,1,3.25
163255,ITEM-1138,FAMILY-6,12,0,0.0
163256,ITEM-1139,FAMILY-6,12,0,0.0
163257,ITEM-1140,FAMILY-6,12,1,11.78
163258,ITEM-1141,FAMILY-6,12,3,5.9399999999999995
163259,ITEM-1142,FAMILY-6,12,0,0.0
163260,ITEM-1143,FAMILY-6,12,3,6.84
163261,ITEM-1144,FAMILY-6,12,0,0.0
163262,ITEM-1145,FAMILY-6,12,1,1.98
163263,ITEM-1146,FAMILY-6,12,0,0.0
163264,ITEM-1147,FAMILY-6,12,1,1.98
163265,ITEM-1148,FAMILY-6,12,0,0.0
163266,ITEM-1149,FAMILY-6,12,2,3.96
163267,ITEM-1150,FAMILY-6,12,0,0.0
163268,ITEM-1151,FAMILY-6,12,5,9.9
163269,ITEM-1152,FAMILY-6,12,3,4.74
163270,ITEM-1153,FAMILY-6,12,0,0.0
163271,ITEM-1154,FAMILY-6,12,2,3.96
163272,ITEM-1155,FAMILY-6,12,0,0.0
163273,ITEM-1156,FAMILY-6,12,4,15.12
163274,ITEM-1157,FAMILY-6,12,2,5.76
163275,ITEM-1158,FAMILY-6,12,3,5.9399999999999995
163276,ITEM-1159,FAMILY-6,12,1,3.5
163277,ITEM-1160,FAMILY-6,12,0,0.0
163278,ITEM-1161,FAMILY-6,12,72,72.0
163279,ITEM-1162,FAMILY-6,12,0,0.0
163280,ITEM-1163,FAMILY-6,12,1,3.58
163281,ITEM-1164,FAMILY-6,12,0,0.0
163282,ITEM-1165,FAMILY-6,12,0,0.0
163283,ITEM-1166,FAMILY-6,12,3,4.4399999999999995
163284,ITEM-1167,FAMILY-6,12,8,15.84
163285,ITEM-1168,FAMILY-6,12,0,0.0
163286,ITEM-1169,FAMILY-6,12,3,5.91
163287,ITEM-1170,FAMILY-6,12,4,9.12
163288,ITEM-1171,FAMILY-6,12,0,0.0
163289,ITEM-1172,FAMILY-6,12,3,11.34
163290,ITEM-1173,FAMILY-6,12,0,0.0
163291,ITEM-1174,FAMILY-6,12,0,0.0
163292,ITEM-1175,FAMILY-6,12,2,2.5
163293,ITEM-1176,FAMILY-6,12,7,15.260000000000002
163294,ITEM-1177,FAMILY-6,12,0,0.0
163295,ITEM-1178,FAMILY-6,12,20,29.6
163296,ITEM-1179,FAMILY-6,12,0,0.0
163297,ITEM-1180,FAMILY-6,12,0,0.0
163298,ITEM-1181,FAMILY-6,12,2,38.96
163299,ITEM-1182,FAMILY-6,12,3,3.75
163300,ITEM-1183,FAMILY-6,12,1,1.0
163301,ITEM-1184,FAMILY-6,12,0,0.0
163302,ITEM-1185,FAMILY-6,12,0,0.0
163303,ITEM-1186,FAMILY-6,12,1,3.68
163304,ITEM-1187,FAMILY-6,12,1,1.97
163305,ITEM-1188,FAMILY-6,12,1,5.64
163306,ITEM-1189,FAMILY-6,12,1,4.38
163307,ITEM-1190,FAMILY-6,12,5,10.0
163308,ITEM-1191,FAMILY-6,12,1,4.38
163309,ITEM-1192,FAMILY-6,12,17,40.46
163310,ITEM-1193,FAMILY-6,12,3,5.9399999999999995
163311,ITEM-1194,FAMILY-6,12,0,0.0
163312,ITEM-1195,FAMILY-6,12,5,11.399999999999999
163313,ITEM-1196,FAMILY-6,12,1,1.0
163314,ITEM-1197,FAMILY-6,12,5,7.5
163315,ITEM-1198,FAMILY-6,12,5,21.9
163316,ITEM-1199,FAMILY-6,12,9,9.0
163317,ITEM-1200,FAMILY-6,12,3,5.91
163318,ITEM-1201,FAMILY-6,12,7,7.0
163319,ITEM-1202,FAMILY-6,12,1,2.47
163320,ITEM-1203,FAMILY-6,12,1,5.98
163321,ITEM-1204,FAMILY-6,12,0,0.0
163322,ITEM-1205,FAMILY-6,12,1,3.28
163323,ITEM-1206,FAMILY-6,12,0,0.0
163324,ITEM-1207,FAMILY-6,12,0,0.0
163325,ITEM-1208,FAMILY-6,12,13,11.44
163326,ITEM-1209,FAMILY-6,12,2,8.76
163327,ITEM-1210,FAMILY-6,12,4,19.92
163328,ITEM-1211,FAMILY-6,12,0,0.0
163329,ITEM-1212,FAMILY-6,12,2,3.88
163330,ITEM-1213,FAMILY-6,12,0,0.0
163331,ITEM-1214,FAMILY-6,12,3,17.94
163332,ITEM-1215,FAMILY-6,12,2,2.36
163333,ITEM-1216,FAMILY-6,12,7,13.79
163334,ITEM-1217,FAMILY-6,12,1,2.68
163335,ITEM-1218,FAMILY-6,12,1,2.98
163336,ITEM-1219,FAMILY-6,12,3,5.9399999999999995
163337,ITEM-1220,FAMILY-6,12,4,14.32
163338,ITEM-1221,FAMILY-6,12,5,12.350000000000001
163339,ITEM-1222,FAMILY-6,12,0,0.0
163340,ITEM-1223,FAMILY-6,12,0,0.0
163341,ITEM-1224,FAMILY-6,12,6,12.0
163342,ITEM-1225,FAMILY-6,12,0,0.0
163343,ITEM-1226,FAMILY-6,12,1,3.78
163344,ITEM-1227,FAMILY-6,12,0,0.0
163345,ITEM-1228,FAMILY-6,12,0,0.0
163346,ITEM-1229,FAMILY-6,12,0,0.0
163347,ITEM-1230,FAMILY-6,12,0,0.0
163348,ITEM-1231,FAMILY-7,12,2,3.96
163349,ITEM-1232,FAMILY-7,12,0,0.0
163350,ITEM-1233,FAMILY-7,12,4,11.92
163351,ITEM-1234,FAMILY-7,12,0,0.0
163352,ITEM-1235,FAMILY-7,12,1,1.98
163353,ITEM-1236,FAMILY-7,12,0,0.0
163354,ITEM-1237,FAMILY-7,12,0,0.0
163355,ITEM-1238,FAMILY-7,12,0,0.0
163356,ITEM-1239,FAMILY-7,12,1,4.5
163357,ITEM-1240,FAMILY-7,12,0,0.0
163358,ITEM-1241,FAMILY-7,12,1,2.0
163359,ITEM-1242,FAMILY-7,12,3,7.14
163360,ITEM-1243,FAMILY-7,12,5,21.9
163361,ITEM-1244,FAMILY-7,12,5,22.5
163362,ITEM-1245,FAMILY-7,12,3,5.9399999999999995
163363,ITEM-1246,FAMILY-7,12,0,0.0
163364,ITEM-1247,FAMILY-7,12,1,2.98
163365,ITEM-1248,FAMILY-7,12,0,0.0
163366,ITEM-1249,FAMILY-7,12,1,1.25
163367,ITEM-1250,FAMILY-7,12,0,0.0
163368,ITEM-1251,FAMILY-7,12,6,16.68
163369,ITEM-1252,FAMILY-7,12,43,43.0
163370,ITEM-1253,FAMILY-7,12,0,0.0
163371,ITEM-1254,FAMILY-7,12,2,8.56
163372,ITEM-1255,FAMILY-7,12,5,9.9
163373,ITEM-1256,FAMILY-7,12,12,17.759999999999998
163374,ITEM-1257,FAMILY-7,12,9,18.0
163375,ITEM-1258,FAMILY-7,12,10,14.8
163376,ITEM-1259,FAMILY-7,12,4,13.92
163377,ITEM-1260,FAMILY-7,12,2,11.96
163378,ITEM-1261,FAMILY-7,12,0,0.0
163379,ITEM-1262,FAMILY-7,12,0,0.0
163380,ITEM-1263,FAMILY-7,12,0,0.0
163381,ITEM-1264,FAMILY-7,12,0,0.0
163382,ITEM-1265,FAMILY-7,12,2,3.36
163383,ITEM-1266,FAMILY-7,12,0,0.0
163384,ITEM-1267,FAMILY-7,12,1,9.88
163385,ITEM-1268,FAMILY-7,12,5,7.4
163386,ITEM-1269,FAMILY-7,12,0,0.0
163387,ITEM-1270,FAMILY-7,12,3,5.9399999999999995
163388,ITEM-1271,FAMILY-7,12,3,5.9399999999999995
163389,ITEM-1272,FAMILY-7,12,3,7.5
163390,ITEM-1273,FAMILY-7,12,0,0.0
163391,ITEM-1274,FAMILY-7,12,11,16.28
163392,ITEM-1275,FAMILY-7,12,0,0.0
163393,ITEM-1276,FAMILY-7,12,1,4.28
163394,ITEM-1277,FAMILY-7,12,0,0.0
163395,ITEM-1278,FAMILY-7,12,8,21.44
163396,ITEM-1279,FAMILY-7,12,3,11.34
163397,ITEM-1280,FAMILY-7,12,0,0.0
163398,ITEM-1281,FAMILY-7,12,7,13.86
163399,ITEM-1282,FAMILY-7,12,1,2.5
163400,ITEM-1283,FAMILY-7,12,1,4.98
163401,ITEM-1284,FAMILY-7,12,2,4.0
163402,ITEM-1285,FAMILY-7,12,0,0.0
163403,ITEM-1286,FAMILY-7,12,1,4.98
163404,ITEM-1287,FAMILY-7,12,0,0.0
163405,ITEM-1288,FAMILY-7,12,2,10.52
163406,ITEM-1289,FAMILY-7,12,25,34.5
163407,ITEM-1290,FAMILY-7,12,0,0.0
163408,ITEM-1291,FAMILY-7,12,8,11.04
163409,ITEM-1292,FAMILY-7,12,0,0.0
163410,ITEM-1293,FAMILY-7,12,0,0.0
163411,ITEM-1294,FAMILY-7,12,2,5.56
163412,ITEM-1295,FAMILY-7,12,3,3.0
163413,ITEM-1296,FAMILY-7,12,0,0.0
163414,ITEM-1297,FAMILY-7,12,0,0.0
163415,ITEM-1298,FAMILY-7,12,1,2.48
163416,ITEM-1299,FAMILY-7,12,13,11.44
163417,ITEM-1300,FAMILY-7,12,0,0.0
163418,ITEM-1301,FAMILY-7,12,5,22.650000000000002
163419,ITEM-1302,FAMILY-7,12,3,5.9399999999999995
163420,ITEM-1303,FAMILY-7,12,0,0.0
163421,ITEM-1304,FAMILY-7,12,2,5.96
163422,ITEM-1305,FAMILY-7,12,5,19.4
163423,ITEM-1306,FAMILY-7,12,3,8.94
163424,ITEM-1307,FAMILY-7,12,0,0.0
163425,ITEM-1308,FAMILY-7,12,5,14.9
163426,ITEM-1309,FAMILY-7,12,0,0.0
163427,ITEM-1310,FAMILY-7,12,1,2.47
163428,ITEM-1311,FAMILY-7,12,2,2.5
163429,ITEM-1312,FAMILY-7,12,92,92.0
163430,ITEM-1313,FAMILY-7,12,4,4.0
163431,ITEM-1314,FAMILY-7,12,0,0.0
163432,ITEM-1315,FAMILY-7,12,5,5.0
163433,ITEM-1316,FAMILY-7,12,3,10.5
163434,ITEM-1317,FAMILY-7,12,4,18.12
163435,ITEM-1318,FAMILY-7,12,3,4.4399999999999995
163436,ITEM-1319,FAMILY-7,12,0,0.0
163437,ITEM-1320,FAMILY-7,12,0,0.0
163438,ITEM-1321,FAMILY-7,12,1,0.88
163439,ITEM-1322,FAMILY-7,12,0,0.0
163440,ITEM-1323,FAMILY-7,12,2,2.76
163441,ITEM-1324,FAMILY-7,12,0,0.0
163442,ITEM-1325,FAMILY-7,12,0,0.0
